time,machine_id,cpu_util
2017-10-28 22:16:00 PDT,m29,4.3
2017-10-28 22:17:00 PDT,m29,4.3816666667
2017-10-28 22:18:00 PDT,m29,4.2366666667
2017-10-28 22:19:00 PDT,m29,4.2
2017-10-28 22:20:00 PDT,m29,4.2816666667
2017-10-28 22:21:00 PDT,m29,4.3
2017-10-28 22:22:00 PDT,m29,4.3
2017-10-28 22:23:00 PDT,m29,4.3
2017-10-28 22:24:00 PDT,m29,4.3866666667
2017-10-28 22:25:00 PDT,m29,4.4
2017-10-28 22:26:00 PDT,m29,4.4
2017-10-28 22:27:00 PDT,m29,4.2233333333
2017-10-28 22:28:00 PDT,m29,4.2
2017-10-28 22:29:00 PDT,m29,4.2833333333
2017-10-28 22:30:00 PDT,m29,4.47
2017-10-28 22:31:00 PDT,m29,4.5
2017-10-28 22:32:00 PDT,m29,4.3366666667
2017-10-28 22:33:00 PDT,m29,4.3
2017-10-28 22:34:00 PDT,m29,4.3
2017-10-28 22:35:00 PDT,m29,4.47
2017-10-28 22:36:00 PDT,m29,4.3366666667
2017-10-28 22:37:00 PDT,m29,4.3
2017-10-28 22:38:00 PDT,m29,4.1366666667
2017-10-28 22:39:00 PDT,m29,4.2633333333
2017-10-28 22:40:00 PDT,m29,4.3
2017-10-28 22:41:00 PDT,m29,4.46
2017-10-28 22:42:00 PDT,m29,4.275
2017-10-28 22:43:00 PDT,m29,4.2
2017-10-28 22:44:00 PDT,m29,4.3366666667
2017-10-28 22:45:00 PDT,m29,4.3333333333
2017-10-28 22:46:00 PDT,m29,4.3
2017-10-28 22:47:00 PDT,m29,4.365
2017-10-28 22:48:00 PDT,m29,4.3316666667
2017-10-28 22:49:00 PDT,m29,4.3
2017-10-28 22:50:00 PDT,m29,4.3
2017-10-28 22:51:00 PDT,m29,4.3
2017-10-28 22:52:00 PDT,m29,4.3
2017-10-28 22:53:00 PDT,m29,4.58
2017-10-28 22:54:00 PDT,m29,4.7
2017-10-28 22:55:00 PDT,m29,4.3933333333
2017-10-28 22:56:00 PDT,m29,4.3
2017-10-28 22:57:00 PDT,m29,4.3
2017-10-28 22:58:00 PDT,m29,4.2283333333
2017-10-28 22:59:00 PDT,m29,4.27
2017-10-28 23:00:00 PDT,m29,4.3
2017-10-28 23:01:00 PDT,m29,4.3
2017-10-28 23:02:00 PDT,m29,4.79
2017-10-28 23:03:00 PDT,m29,5.0
2017-10-28 23:04:00 PDT,m29,4.51
2017-10-28 23:05:00 PDT,m29,4.3
2017-10-28 23:06:00 PDT,m29,4.3
2017-10-28 23:07:00 PDT,m29,4.3
2017-10-28 23:08:00 PDT,m29,4.3733333333
2017-10-28 23:09:00 PDT,m29,4.4
2017-10-28 23:10:00 PDT,m29,4.4
2017-10-28 23:11:00 PDT,m29,4.4
2017-10-28 23:12:00 PDT,m29,4.5366666667
2017-10-28 23:13:00 PDT,m29,4.6
2017-10-28 23:14:00 PDT,m29,4.3333333333
2017-10-28 23:15:00 PDT,m29,4.405
2017-10-28 23:16:00 PDT,m29,4.5
2017-10-28 23:17:00 PDT,m29,4.5
2017-10-28 23:18:00 PDT,m29,4.5
2017-10-28 23:19:00 PDT,m29,4.5
2017-10-28 23:20:00 PDT,m29,4.38
2017-10-28 23:21:00 PDT,m29,4.2416666667
2017-10-28 23:22:00 PDT,m29,4.2
2017-10-28 23:23:00 PDT,m29,4.2
2017-10-28 23:24:00 PDT,m29,4.2616666667
2017-10-28 23:25:00 PDT,m29,4.3
2017-10-28 23:26:00 PDT,m29,4.3616666667
2017-10-28 23:27:00 PDT,m29,4.335
2017-10-28 23:28:00 PDT,m29,4.3
2017-10-28 23:29:00 PDT,m29,4.2366666667
2017-10-28 23:30:00 PDT,m29,4.3266666667
2017-10-28 23:31:00 PDT,m29,4.4
2017-10-28 23:32:00 PDT,m29,4.4
2017-10-28 23:33:00 PDT,m29,4.34
2017-10-28 23:34:00 PDT,m29,4.3
2017-10-28 23:35:00 PDT,m29,4.3
2017-10-28 23:36:00 PDT,m29,4.3
2017-10-28 23:37:00 PDT,m29,4.3
2017-10-28 23:38:00 PDT,m29,4.3633333333
2017-10-28 23:39:00 PDT,m29,4.2733333333
2017-10-28 23:40:00 PDT,m29,4.2
2017-10-28 23:41:00 PDT,m29,4.3333333333
2017-10-28 23:42:00 PDT,m29,4.2666666667
2017-10-28 23:43:00 PDT,m29,4.2
2017-10-28 23:44:00 PDT,m29,4.2
2017-10-28 23:45:00 PDT,m29,4.32
2017-10-28 23:46:00 PDT,m29,4.4
2017-10-28 23:47:00 PDT,m29,4.2633333333
2017-10-28 23:48:00 PDT,m29,4.3266666667
2017-10-28 23:49:00 PDT,m29,4.4
2017-10-28 23:50:00 PDT,m29,4.3383333333
2017-10-28 23:51:00 PDT,m29,4.3
2017-10-28 23:52:00 PDT,m29,4.3
2017-10-28 23:53:00 PDT,m29,4.2433333333
2017-10-28 23:54:00 PDT,m29,4.2566666667
2017-10-28 23:55:00 PDT,m29,4.3
2017-10-28 23:56:00 PDT,m29,4.3516666667
2017-10-28 23:57:00 PDT,m29,4.45
2017-10-28 23:58:00 PDT,m29,4.5
2017-10-28 23:59:00 PDT,m29,4.5466666667
2017-12-07 00:00:00 PST,m29,35.666666667
2017-12-07 00:01:00 PST,m29,43.966666667
2017-12-07 00:02:00 PST,m29,31.743333333
2017-12-07 00:03:00 PST,m29,44.876666667
2017-12-07 00:04:00 PST,m29,30.016666667
2017-12-07 00:05:00 PST,m29,46.84
2017-12-07 00:06:00 PST,m29,30.98
2017-12-07 00:07:00 PST,m29,44.29
2017-12-07 00:08:00 PST,m29,33.453333333
2017-12-07 00:09:00 PST,m29,51.153333333
2017-12-07 00:10:00 PST,m29,43.166666667
2017-12-07 00:11:00 PST,m29,48.31
2017-12-07 00:12:00 PST,m29,35.55
2017-12-07 00:13:00 PST,m29,40.98
2017-12-07 00:14:00 PST,m29,32.15
2017-12-07 00:15:00 PST,m29,43.3
2017-12-07 00:16:00 PST,m29,34.5
2017-12-07 00:17:00 PST,m29,41.15
2017-12-07 00:18:00 PST,m29,33.133333333
2017-12-07 00:19:00 PST,m29,42.933333333
2017-12-07 00:20:00 PST,m29,34.895
2017-12-07 00:21:00 PST,m29,43.683333333
2017-12-07 00:22:00 PST,m29,35.03
2017-12-07 00:23:00 PST,m29,40.285
2017-12-07 00:24:00 PST,m29,38.233333333
2017-12-07 00:25:00 PST,m29,47.13
2017-12-07 00:26:00 PST,m29,34.866666667
2017-12-07 00:27:00 PST,m29,41.89
2017-12-07 00:28:00 PST,m29,34.1
2017-12-07 00:29:00 PST,m29,35.643333333
2017-12-07 00:30:00 PST,m29,32.08
2017-12-07 00:31:00 PST,m29,36.275
2017-12-07 00:32:00 PST,m29,32.548333333
2017-12-07 00:33:00 PST,m29,31.873333333
2017-12-07 00:34:00 PST,m29,41.636666667
2017-12-07 00:35:00 PST,m29,35.33
2017-12-07 00:36:00 PST,m29,34.691666667
2017-12-07 00:37:00 PST,m29,41.008333333
2017-12-07 00:38:00 PST,m29,37.84
2017-12-07 00:39:00 PST,m29,41.16
2017-12-07 00:40:00 PST,m29,35.646666667
2017-12-07 00:41:00 PST,m29,33.35
2017-12-07 00:42:00 PST,m29,33.666666667
2017-12-07 00:43:00 PST,m29,32.506666667
2017-12-07 00:44:00 PST,m29,33.281666667
2017-12-07 00:45:00 PST,m29,33.91
2017-12-07 00:46:00 PST,m29,32.9
2017-12-07 00:47:00 PST,m29,32.09
2017-12-07 00:48:00 PST,m29,35.753333333
2017-12-07 00:49:00 PST,m29,33.15
2017-12-07 00:50:00 PST,m29,35.375
2017-12-07 00:51:00 PST,m29,36.303333333
2017-12-07 00:52:00 PST,m29,31.18
2017-12-07 00:53:00 PST,m29,29.695
2017-12-07 00:54:00 PST,m29,31.88
2017-12-07 00:55:00 PST,m29,29.08
2017-12-07 00:56:00 PST,m29,31.143333333
2017-12-07 00:57:00 PST,m29,35.146666667
2017-12-07 00:58:00 PST,m29,35.633333333
2017-12-07 00:59:00 PST,m29,33.551666667
2017-12-07 01:00:00 PST,m29,38.733333333
2017-12-07 01:01:00 PST,m29,33.74
2017-12-07 01:02:00 PST,m29,39.691666667
2017-12-07 01:03:00 PST,m29,37.48
2017-12-07 01:04:00 PST,m29,36.99
2017-12-07 01:05:00 PST,m29,34.75
2017-12-07 01:06:00 PST,m29,34.22
2017-12-07 01:07:00 PST,m29,38.225
2017-12-07 01:08:00 PST,m29,42.85
2017-12-07 01:09:00 PST,m29,36.7
2017-12-07 01:10:00 PST,m29,35.05
2017-12-07 01:11:00 PST,m29,40.673333333
2017-12-07 01:12:00 PST,m29,39.45
2017-12-07 01:13:00 PST,m29,39.505
2017-12-07 01:14:00 PST,m29,45.55
2017-12-07 01:15:00 PST,m29,31.62
2017-12-07 01:16:00 PST,m29,27.873333333
2017-12-07 01:17:00 PST,m29,35.358333333
2017-12-07 01:18:00 PST,m29,41.32
2017-12-07 01:19:00 PST,m29,39.09
2017-12-07 01:20:00 PST,m29,37.963333333
2017-12-07 01:21:00 PST,m29,41.786666667
2017-12-07 01:22:00 PST,m29,41.158333333
2017-12-07 01:23:00 PST,m29,36.62
2017-12-07 01:24:00 PST,m29,36.893333333
2017-12-07 01:25:00 PST,m29,34.72
2017-12-07 01:26:00 PST,m29,35.216666667
2017-12-07 01:27:00 PST,m29,38.11
2017-12-07 01:28:00 PST,m29,46.36
2017-12-07 01:29:00 PST,m29,38.975
2017-12-07 01:30:00 PST,m29,35.966666667
2017-12-07 01:31:00 PST,m29,37.575
2017-12-07 01:32:00 PST,m29,39.45
2017-12-07 01:33:00 PST,m29,42.913333333
2017-12-07 01:34:00 PST,m29,41.31
2017-12-07 01:35:00 PST,m29,42.056666667
2017-12-07 01:36:00 PST,m29,37.975
2017-12-07 01:37:00 PST,m29,41.673333333
2017-12-07 01:38:00 PST,m29,38.5
2017-12-07 01:39:00 PST,m29,41.44
2017-12-07 01:40:00 PST,m29,39.64
2017-12-07 01:41:00 PST,m29,28.4
2017-12-07 01:42:00 PST,m29,34.883333333
2017-12-07 01:43:00 PST,m29,32.565
2017-12-07 01:44:00 PST,m29,37.166666667
2017-12-07 01:45:00 PST,m29,39.266666667
2017-12-07 01:46:00 PST,m29,34.336666667
2017-12-07 01:47:00 PST,m29,41.246666667
2017-12-07 01:48:00 PST,m29,42.22
2017-12-07 01:49:00 PST,m29,32.64
2017-12-07 01:50:00 PST,m29,38.06
2017-12-07 01:51:00 PST,m29,30.118333333
2017-12-07 01:52:00 PST,m29,29.026666667
2017-12-07 01:53:00 PST,m29,26.7
2017-12-07 01:54:00 PST,m29,38.341666667
2017-12-07 01:55:00 PST,m29,29.22
2017-12-07 01:56:00 PST,m29,42.2
2017-12-07 01:57:00 PST,m29,38.226666667
2017-12-07 01:58:00 PST,m29,37.596666667
2017-12-07 01:59:00 PST,m29,30.053333333
2017-12-07 02:00:00 PST,m29,39.76
2017-12-07 02:01:00 PST,m29,42.876666667
2017-12-07 02:02:00 PST,m29,47.676666667
2017-12-07 02:03:00 PST,m29,40.94
2017-12-07 02:04:00 PST,m29,41.231666667
2017-12-07 02:05:00 PST,m29,30.845
2017-12-07 02:06:00 PST,m29,38.541666667
2017-12-07 02:07:00 PST,m29,31.5
2017-12-07 02:08:00 PST,m29,47.586666667
2017-12-07 02:09:00 PST,m29,32.18
2017-12-07 02:10:00 PST,m29,51.218333333
2017-12-07 02:11:00 PST,m29,30.52
2017-12-07 02:12:00 PST,m29,52.441666667
2017-12-07 02:13:00 PST,m29,31.71
2017-12-07 02:14:00 PST,m29,47.58
2017-12-07 02:15:00 PST,m29,31.755
2017-12-07 02:16:00 PST,m29,43.043333333
2017-12-07 02:17:00 PST,m29,32.14
2017-12-07 02:18:00 PST,m29,44.12
2017-12-07 02:19:00 PST,m29,32.225
2017-12-07 02:20:00 PST,m29,36.6
2017-12-07 02:21:00 PST,m29,29.213333333
2017-12-07 02:22:00 PST,m29,48.67
2017-12-07 02:23:00 PST,m29,33.443333333
2017-12-07 02:24:00 PST,m29,38.55
2017-12-07 02:25:00 PST,m29,30.89
2017-12-07 02:26:00 PST,m29,44.9
2017-12-07 02:27:00 PST,m29,33.74
2017-12-07 02:28:00 PST,m29,45.638333333
2017-12-07 02:29:00 PST,m29,35.945
2017-12-07 02:30:00 PST,m29,39.225
2017-12-07 02:31:00 PST,m29,36.9
2017-12-07 02:32:00 PST,m29,40.866666667
2017-12-07 02:33:00 PST,m29,31.481666667
2017-12-07 02:34:00 PST,m29,39.76
2017-12-07 02:35:00 PST,m29,30.846666667
2017-12-07 02:36:00 PST,m29,41.55
2017-12-07 02:37:00 PST,m29,32.3
2017-12-07 02:38:00 PST,m29,44.413333333
2017-12-07 02:39:00 PST,m29,32.71
2017-12-07 02:40:00 PST,m29,40.83
2017-12-07 02:41:00 PST,m29,30.23
2017-12-07 02:42:00 PST,m29,49.46
2017-12-07 02:43:00 PST,m29,41.19
2017-12-07 02:44:00 PST,m29,46.945
2017-12-07 02:45:00 PST,m29,29.816666667
2017-12-07 02:46:00 PST,m29,48.033333333
2017-12-07 02:47:00 PST,m29,31.151666667
2017-12-07 02:48:00 PST,m29,53.025
2017-12-07 02:49:00 PST,m29,31.583333333
2017-12-07 02:50:00 PST,m29,43.913333333
2017-12-07 02:51:00 PST,m29,29.105
2017-12-07 02:52:00 PST,m29,48.14
2017-12-07 02:53:00 PST,m29,31.05
2017-12-07 02:54:00 PST,m29,35.603333333
2017-12-07 02:55:00 PST,m29,30.65
2017-12-07 02:56:00 PST,m29,26.793333333
2017-12-07 02:57:00 PST,m29,31.65
2017-12-07 02:58:00 PST,m29,38.66
2017-12-07 02:59:00 PST,m29,38.12
2017-12-07 03:00:00 PST,m29,40.85
2017-12-07 03:01:00 PST,m29,38.066666667
2017-12-07 03:02:00 PST,m29,41.953333333
2017-12-07 03:03:00 PST,m29,41.391666667
2017-12-07 03:04:00 PST,m29,37.775
2017-12-07 03:05:00 PST,m29,37.06
2017-12-07 03:06:00 PST,m29,27.626666667
2017-12-07 03:07:00 PST,m29,25.583333333
2017-12-07 03:08:00 PST,m29,47.526666667
2017-12-07 03:09:00 PST,m29,29.57
2017-12-07 03:10:00 PST,m29,26.265
2017-12-07 03:11:00 PST,m29,26.6
2017-12-07 03:12:00 PST,m29,36.366666667
2017-12-07 03:13:00 PST,m29,28.821666667
2017-12-07 03:14:00 PST,m29,38.76
2017-12-07 03:15:00 PST,m29,28.215
2017-12-07 03:16:00 PST,m29,53.271666667
2017-12-07 03:17:00 PST,m29,28.153333333
2017-12-07 03:18:00 PST,m29,34.258333333
2017-12-07 03:19:00 PST,m29,26.933333333
2017-12-07 03:20:00 PST,m29,51.246666667
2017-12-07 03:21:00 PST,m29,31.35
2017-12-07 03:22:00 PST,m29,49.465
2017-12-07 03:23:00 PST,m29,29.58
2017-12-07 03:24:00 PST,m29,45.66
2017-12-07 03:25:00 PST,m29,29.026666667
2017-12-07 03:26:00 PST,m29,48.05
2017-12-07 03:27:00 PST,m29,30.705
2017-12-07 03:28:00 PST,m29,45.866666667
2017-12-07 03:29:00 PST,m29,31.2
2017-12-07 03:30:00 PST,m29,43.34
2017-12-07 03:31:00 PST,m29,32.081666667
2017-12-07 03:32:00 PST,m29,38.096666667
2017-12-07 03:33:00 PST,m29,31.095
2017-12-07 03:34:00 PST,m29,37.98
2017-12-07 03:35:00 PST,m29,29.12
2017-12-07 03:36:00 PST,m29,45.12
2017-12-07 03:37:00 PST,m29,30.463333333
2017-12-07 03:38:00 PST,m29,41.96
2017-12-07 03:39:00 PST,m29,31.006666667
2017-12-07 03:40:00 PST,m29,33.44
2017-12-07 03:41:00 PST,m29,37.821666667
2017-12-07 03:42:00 PST,m29,45.086666667
2017-12-07 03:43:00 PST,m29,39.866666667
2017-12-07 03:44:00 PST,m29,26.886666667
2017-12-07 03:45:00 PST,m29,45.708333333
2017-12-07 03:46:00 PST,m29,28.405
2017-12-07 03:47:00 PST,m29,53.715
2017-12-07 03:48:00 PST,m29,28.31
2017-12-07 03:49:00 PST,m29,36.875
2017-12-07 03:50:00 PST,m29,26.7
2017-12-07 03:51:00 PST,m29,36.078333333
2017-12-07 03:52:00 PST,m29,26.845
2017-12-07 03:53:00 PST,m29,44.283333333
2017-12-07 03:54:00 PST,m29,38.8
2017-12-07 03:55:00 PST,m29,35.868333333
2017-12-07 03:56:00 PST,m29,35.868333333
2017-12-07 03:57:00 PST,m29,51.791666667
2017-12-07 03:58:00 PST,m29,26.68
2017-12-07 03:59:00 PST,m29,51.223333333
2017-12-07 04:00:00 PST,m29,29.88
2017-12-07 04:01:00 PST,m29,52.568333333
2017-12-07 04:02:00 PST,m29,34.03
2017-12-07 04:03:00 PST,m29,51.4
2017-12-07 04:04:00 PST,m29,30.093333333
2017-12-07 04:05:00 PST,m29,50.75
2017-12-07 04:06:00 PST,m29,38.341666667
2017-12-07 04:07:00 PST,m29,51.016666667
2017-12-07 04:08:00 PST,m29,30.008333333
2017-12-07 04:09:00 PST,m29,48.51
2017-12-07 04:10:00 PST,m29,27.753333333
2017-12-07 04:11:00 PST,m29,48.816666667
2017-12-07 04:12:00 PST,m29,28.141666667
2017-12-07 04:13:00 PST,m29,51.58
2017-12-07 04:14:00 PST,m29,30.258333333
2017-12-07 04:15:00 PST,m29,47.795
2017-12-07 04:16:00 PST,m29,26.756666667
2017-12-07 04:17:00 PST,m29,33.48
2017-12-07 04:18:00 PST,m29,29.908333333
2017-12-07 04:19:00 PST,m29,41.47
2017-12-07 04:20:00 PST,m29,35.958333333
2017-12-07 04:21:00 PST,m29,35.958333333
2017-12-07 04:22:00 PST,m29,26.695
2017-12-07 04:23:00 PST,m29,39.195
2017-12-07 04:24:00 PST,m29,27.283333333
2017-12-07 04:25:00 PST,m29,42.42
2017-12-07 04:26:00 PST,m29,27.308333333
2017-12-07 04:27:00 PST,m29,40.84
2017-12-07 04:28:00 PST,m29,26.791666667
2017-12-07 04:29:00 PST,m29,34.716666667
2017-12-07 04:30:00 PST,m29,28.001666667
2017-12-07 04:31:00 PST,m29,40.486666667
2017-12-07 04:32:00 PST,m29,27.35
2017-12-07 04:33:00 PST,m29,37.878333333
2017-12-07 04:34:00 PST,m29,47.816666667
2017-12-07 04:35:00 PST,m29,36.745
2017-12-07 04:36:00 PST,m29,52.895
2017-12-07 04:37:00 PST,m29,38.975
2017-12-07 04:38:00 PST,m29,32.92
2017-12-07 04:39:00 PST,m29,49.413333333
2017-12-07 04:40:00 PST,m29,26.511666667
2017-12-07 04:41:00 PST,m29,31.0
2017-12-07 04:42:00 PST,m29,26.518333333
2017-12-07 04:43:00 PST,m29,31.916666667
2017-12-07 04:44:00 PST,m29,35.041666667
2017-12-07 04:45:00 PST,m29,35.665
2017-12-07 04:46:00 PST,m29,40.82
2017-12-07 04:47:00 PST,m29,29.02
2017-12-07 04:48:00 PST,m29,43.1
2017-12-07 04:49:00 PST,m29,50.62
2017-12-07 04:50:00 PST,m29,36.066666667
2017-12-07 04:51:00 PST,m29,52.106666667
2017-12-07 04:52:00 PST,m29,44.665
2017-12-07 04:53:00 PST,m29,33.216666667
2017-12-07 04:54:00 PST,m29,32.516666667
2017-12-07 04:55:00 PST,m29,47.84
2017-12-07 04:56:00 PST,m29,27.26
2017-12-07 04:57:00 PST,m29,29.586666667
2017-12-07 04:58:00 PST,m29,52.9
2017-12-07 04:59:00 PST,m29,51.82
2017-12-07 05:00:00 PST,m29,42.051666667
2017-12-07 05:01:00 PST,m29,27.033333333
2017-12-07 05:02:00 PST,m29,32.36
2017-12-07 05:03:00 PST,m29,26.09
2017-12-07 05:04:00 PST,m29,26.506666667
2017-12-07 05:05:00 PST,m29,27.281666667
2017-12-07 05:06:00 PST,m29,36.97
2017-12-07 05:07:00 PST,m29,29.79
2017-12-07 05:08:00 PST,m29,43.01
2017-12-07 05:09:00 PST,m29,40.291666667
2017-12-07 05:10:00 PST,m29,28.803333333
2017-12-07 05:11:00 PST,m29,27.583333333
2017-12-07 05:12:00 PST,m29,46.325
2017-12-07 05:13:00 PST,m29,31.16
2017-12-07 05:14:00 PST,m29,48.601666667
2017-12-07 05:15:00 PST,m29,27.458333333
2017-12-07 05:16:00 PST,m29,42.43
2017-12-07 05:17:00 PST,m29,28.065
2017-12-07 05:18:00 PST,m29,42.513333333
2017-12-07 05:19:00 PST,m29,28.268333333
2017-12-07 05:20:00 PST,m29,43.493333333
2017-12-07 05:21:00 PST,m29,27.73
2017-12-07 05:22:00 PST,m29,42.87
2017-12-07 05:23:00 PST,m29,34.283333333
2017-12-07 05:24:00 PST,m29,48.533333333
2017-12-07 05:25:00 PST,m29,37.3
2017-12-07 05:26:00 PST,m29,48.4
2017-12-07 05:27:00 PST,m29,31.0
2017-12-07 05:28:00 PST,m29,43.6
2017-12-07 05:29:00 PST,m29,30.56
2017-12-07 05:30:00 PST,m29,44.601666667
2017-12-07 05:31:00 PST,m29,32.736666667
2017-12-07 05:32:00 PST,m29,47.85
2017-12-07 05:33:00 PST,m29,29.836666667
2017-12-07 05:34:00 PST,m29,41.49
2017-12-07 05:35:00 PST,m29,39.053333333
2017-12-07 05:36:00 PST,m29,45.665
2017-12-07 05:37:00 PST,m29,42.96
2017-12-07 05:38:00 PST,m29,47.4
2017-12-07 05:39:00 PST,m29,36.74
2017-12-07 05:40:00 PST,m29,46.385
2017-12-07 05:41:00 PST,m29,31.546666667
2017-12-07 05:42:00 PST,m29,50.74
2017-12-07 05:43:00 PST,m29,31.043333333
2017-12-07 05:44:00 PST,m29,46.17
2017-12-07 05:45:00 PST,m29,29.691666667
2017-12-07 05:46:00 PST,m29,45.67
2017-12-07 05:47:00 PST,m29,34.405
2017-12-07 05:48:00 PST,m29,40.05
2017-12-07 05:49:00 PST,m29,36.99
2017-12-07 05:50:00 PST,m29,44.753333333
2017-12-07 05:51:00 PST,m29,38.91
2017-12-07 05:52:00 PST,m29,47.83
2017-12-07 05:53:00 PST,m29,33.81
2017-12-07 05:54:00 PST,m29,48.46
2017-12-07 05:55:00 PST,m29,30.47
2017-12-07 05:56:00 PST,m29,39.593333333
2017-12-07 05:57:00 PST,m29,28.7
2017-12-07 05:58:00 PST,m29,32.233333333
2017-12-07 05:59:00 PST,m29,30.273333333
2017-12-07 06:00:00 PST,m29,34.883333333
2017-12-07 06:01:00 PST,m29,44.666666667
2017-12-07 06:02:00 PST,m29,39.065
2017-12-07 06:03:00 PST,m29,47.7
2017-12-07 06:04:00 PST,m29,36.7
2017-12-07 06:05:00 PST,m29,37.366666667
2017-12-07 06:06:00 PST,m29,32.785
2017-12-07 06:07:00 PST,m29,33.72
2017-12-07 06:08:00 PST,m29,34.655
2017-12-07 06:09:00 PST,m29,31.245
2017-12-07 06:10:00 PST,m29,38.098333333
2017-12-07 06:11:00 PST,m29,41.4
2017-12-07 06:12:00 PST,m29,35.09
2017-12-07 06:13:00 PST,m29,46.266666667
2017-12-07 06:14:00 PST,m29,33.46
2017-12-07 06:15:00 PST,m29,39.266666667
2017-12-07 06:16:00 PST,m29,32.485
2017-12-07 06:17:00 PST,m29,38.483333333
2017-12-07 06:18:00 PST,m29,37.72
2017-12-07 06:19:00 PST,m29,41.976666667
2017-12-07 06:20:00 PST,m29,36.746666667
2017-12-07 06:21:00 PST,m29,38.74
2017-12-07 06:22:00 PST,m29,36.0
2017-12-07 06:23:00 PST,m29,38.0
2017-12-07 06:24:00 PST,m29,39.55
2017-12-07 06:25:00 PST,m29,45.55
2017-12-07 06:26:00 PST,m29,43.34
2017-12-07 06:27:00 PST,m29,40.906666667
2017-12-07 06:28:00 PST,m29,39.673333333
2017-12-07 06:29:00 PST,m29,43.1
2017-12-07 06:30:00 PST,m29,41.35
2017-12-07 06:31:00 PST,m29,37.96
2017-12-07 06:32:00 PST,m29,40.766666667
2017-12-07 06:33:00 PST,m29,38.926666667
2017-12-07 06:34:00 PST,m29,26.7
2017-12-07 06:35:00 PST,m29,26.286666667
2017-12-07 06:36:00 PST,m29,25.9
2017-12-07 06:37:00 PST,m29,25.9
2017-12-07 06:38:00 PST,m29,25.9
2017-12-07 06:39:00 PST,m29,26.261666667
2017-12-07 06:40:00 PST,m29,26.6
2017-12-07 06:41:00 PST,m29,26.191666667
2017-12-07 06:42:00 PST,m29,25.9
2017-12-07 06:43:00 PST,m29,25.9
2017-12-07 06:44:00 PST,m29,25.9
2017-12-07 06:45:00 PST,m29,47.603333333
2017-12-07 06:46:00 PST,m29,48.253333333
2017-12-07 06:47:00 PST,m29,49.955
2017-12-07 06:48:00 PST,m29,63.773333333
2017-12-07 06:49:00 PST,m29,44.555
2017-12-07 06:50:00 PST,m29,35.55
2017-12-07 06:51:00 PST,m29,34.2
2017-12-07 06:52:00 PST,m29,31.606666667
2017-12-07 06:53:00 PST,m29,32.545
2017-12-07 06:54:00 PST,m29,30.14
2017-12-07 06:55:00 PST,m29,31.48
2017-12-07 06:56:00 PST,m29,32.356666667
2017-12-07 06:57:00 PST,m29,34.8
2017-12-07 06:58:00 PST,m29,35.345
2017-12-07 06:59:00 PST,m29,42.09
2017-12-07 07:00:00 PST,m29,36.11
2017-12-07 07:01:00 PST,m29,44.213333333
2017-12-07 07:02:00 PST,m29,26.1
2017-12-07 07:03:00 PST,m29,35.35
2017-12-07 07:04:00 PST,m29,42.591666667
2017-12-07 07:05:00 PST,m29,41.706666667
2017-12-07 07:06:00 PST,m29,39.66
2017-12-07 07:07:00 PST,m29,36.93
2017-12-07 07:08:00 PST,m29,35.96
2017-12-07 07:09:00 PST,m29,39.08
2017-12-07 07:10:00 PST,m29,37.558333333
2017-12-07 07:11:00 PST,m29,38.27
2017-12-07 07:12:00 PST,m29,38.188333333
2017-12-07 07:13:00 PST,m29,41.14
2017-12-07 07:14:00 PST,m29,40.285
2017-12-07 07:15:00 PST,m29,42.65
2017-12-07 07:16:00 PST,m29,36.048333333
2017-12-07 07:17:00 PST,m29,36.953333333
2017-12-07 07:18:00 PST,m29,34.965
2017-12-07 07:19:00 PST,m29,35.363333333
2017-12-07 07:20:00 PST,m29,31.466666667
2017-12-07 07:21:00 PST,m29,39.733333333
2017-12-07 07:22:00 PST,m29,34.053333333
2017-12-07 07:23:00 PST,m29,34.865
2017-12-07 07:24:00 PST,m29,32.34
2017-12-07 07:25:00 PST,m29,36.12
2017-12-07 07:26:00 PST,m29,32.44
2017-12-07 07:27:00 PST,m29,28.15
2017-12-07 07:28:00 PST,m29,32.275
2017-12-07 07:29:00 PST,m29,38.493333333
2017-12-07 07:30:00 PST,m29,37.275
2017-12-07 07:31:00 PST,m29,41.42
2017-12-07 07:32:00 PST,m29,30.041666667
2017-12-07 07:33:00 PST,m29,41.076666667
2017-12-07 07:34:00 PST,m29,40.1
2017-12-07 07:35:00 PST,m29,47.375
2017-12-07 07:36:00 PST,m29,31.205
2017-12-07 07:37:00 PST,m29,41.475
2017-12-07 07:38:00 PST,m29,30.673333333
2017-12-07 07:39:00 PST,m29,32.775
2017-12-07 07:40:00 PST,m29,36.833333333
2017-12-07 07:41:00 PST,m29,45.426666667
2017-12-07 07:42:00 PST,m29,32.86
2017-12-07 07:43:00 PST,m29,37.585
2017-12-07 07:44:00 PST,m29,33.056666667
2017-12-07 07:45:00 PST,m29,45.35
2017-12-07 07:46:00 PST,m29,35.505
2017-12-07 07:47:00 PST,m29,41.173333333
2017-12-07 07:48:00 PST,m29,35.44
2017-12-07 07:49:00 PST,m29,41.833333333
2017-12-07 07:50:00 PST,m29,35.776666667
2017-12-07 07:51:00 PST,m29,39.041666667
2017-12-07 07:52:00 PST,m29,47.376666667
2017-12-07 07:53:00 PST,m29,36.64
2017-12-07 07:54:00 PST,m29,31.84
2017-12-07 07:55:00 PST,m29,37.283333333
2017-12-07 07:56:00 PST,m29,38.0
